coeff_combo,age_less65_q00,age_65_q00,age_70_q00,age_75_q00,age_over80_q00,age_less65_q02,age_65_q02,age_70_q02,age_75_q02,age_over80_q02,age_less65_q04,age_65_q04,age_70_q04,age_75_q04,age_over80_q04,age_less65_q06,age_65_q06,age_70_q06,age_75_q06,age_over80_q06,age_less65_q08,age_65_q08,age_70_q08,age_75_q08,age_over80_q08,sum_sqres,wrongness_rat,fitness
1522,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,456.4,1.219,556.4
1523,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,438.4,1.331,583.5
1524,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,523.8,1.177,616.4
1525,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,492.4,1.15,566.1
1526,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,464.6,1.219,566.3
1527,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,441.1,1.33,586.8
1528,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,422.4,1.442,609.3
1529,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,409.4,1.554,636.2
1530,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,515.4,1.151,593.2
1531,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,483.6,1.218,589.1
1532,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,455.2,1.33,605.5
1533,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,431.1,1.442,621.6
1534,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,412.1,1.554,640.2
1535,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,398.7,1.665,663.9
1536,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,391.6,1.777,695.9
1537,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,512.0,1.218,623.4
1538,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,479.9,1.329,638.0
1539,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,451.3,1.441,650.5
1540,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0.5,0.5,427.0,1.553,663.2
1541,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.6,0.6,0.6,0.6,0.6,407.7,1.665,678.8
1542,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,513.5,1.329,682.4
1543,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,481.5,1.441,693.7
1544,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,453.0,1.553,703.3
1545,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,428.8,1.664,713.7
1546,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,409.6,1.776,727.5
1547,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,586.7,2.123,1245.7
1548,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,556.8,2.012,1120.4
1549,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,527.4,1.9,1002.3
1550,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,530.1,1.901,1007.6
1551,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,499.1,1.789,893.0
1552,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,471.8,1.677,791.2
1553,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,507.0,1.789,907.3
1554,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,474.5,1.678,796.1
1555,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,445.6,1.566,697.8
1556,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,421.0,1.454,612.2
1557,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,488.0,1.678,819.0
1558,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,454.2,1.566,711.5
1559,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,424.0,1.455,616.7
1560,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,398.0,1.343,534.4
1561,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,377.2,1.265,477.2
1562,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,473.7,1.567,742.3
1563,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,438.8,1.455,638.6
1564,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,407.4,1.343,547.3
1565,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,380.3,1.266,481.3
1566,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,358.5,1.191,427.0
1567,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,343.1,1.116,383.0
1568,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,464.5,1.456,676.2
1569,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,428.9,1.344,576.3
1570,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,396.7,1.266,502.2
1571,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,368.8,1.191,439.3
1572,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,346.2,1.117,386.7
1573,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,330.2,1.116,368.5
1574,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,321.6,1.215,390.8
1575,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,460.7,1.344,619.3
1576,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,424.7,1.266,537.9
1577,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,392.2,1.192,467.4
1578,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0.5,0.5,363.9,1.117,406.6
1579,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.6,0.6,0.6,0.6,0.6,341.1,1.117,381.1
1580,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,324.8,1.215,394.5
1581,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,316.0,1.326,419.2
1582,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,315.5,1.438,453.7
1583,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,462.4,1.267,585.7
1584,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,426.5,1.192,508.5
1585,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,394.1,1.118,440.5
1586,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,366.0,1.119,409.5
1587,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,343.3,1.214,416.9
1588,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,327.2,1.326,433.8
1589,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,318.5,1.438,457.9
1590,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,317.9,1.549,492.6
1591,1.8,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,325.5,1.661,540.8
1592,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,585.4,2.031,1189.3
1593,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,555.5,1.92,1066.6
1594,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,526.0,1.808,951.3
1595,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,528.7,1.809,956.3
1596,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,497.7,1.697,844.6
1597,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,470.2,1.585,745.4
1598,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,505.5,1.698,858.2
1599,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,473.0,1.586,750.1
1600,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,444.0,1.474,654.4
1601,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,419.2,1.364,571.8
1602,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,486.5,1.586,771.8
1603,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,452.6,1.474,667.4
1604,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,422.2,1.364,576.0
1605,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,396.1,1.29,510.9
1606,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,375.3,1.215,456.0
1607,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,472.2,1.475,696.5
1608,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,437.2,1.365,596.6
1609,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,405.6,1.29,523.3
1610,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,378.4,1.215,459.9
1611,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,356.5,1.141,406.7
1612,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,340.9,1.109,378.0
1613,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,462.9,1.365,631.9
1614,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,427.2,1.29,551.2
1615,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,394.8,1.216,480.0
1616,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,366.8,1.141,418.6
1617,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,344.1,1.11,382.0
1618,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,328.0,1.195,392.0
1619,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,319.3,1.307,417.4
1620,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,459.1,1.291,592.6
1621,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,423.0,1.216,514.5
1622,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,390.3,1.142,445.6
1623,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0.5,0.5,361.9,1.111,402.2
1624,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.6,0.6,0.6,0.6,0.6,338.9,1.195,404.9
1625,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,322.5,1.307,421.4
1626,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,313.7,1.418,444.9
1627,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,313.1,1.53,479.1
1628,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,460.8,1.217,560.6
1629,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,424.8,1.142,485.2
1630,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,392.2,1.113,436.5
1631,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,364.0,1.194,434.7
1632,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,341.2,1.306,445.6
1633,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,324.9,1.418,460.6
1634,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,316.2,1.53,483.6
1635,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,315.6,1.641,518.0
1636,1.8,1.8,1.8,1.8,1.8,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,323.3,1.753,566.7
1637,1.8,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,587.2,1.94,1138.8
1638,1.8,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,557.3,1.828,1018.9
1639,1.8,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,528.0,1.716,906.2
1640,1.8,1.8,1.8,1.8,1.8,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,530.6,1.717,911.0
